"Call_Received_Date","Call_Received_Time","Incident_ID","Call_Method","Nature_Code_Description","Location_Address","Report_Number","Closing_Disposition/Cancel_Code","fileName"
2022-06-03,"07:36PM","","PHONE","DISORDERLY CONDUCT","219-108 CRYSTAL ST","22001944","ARR","PressLog (4).pdf"
2022-06-03,"07:32PM","220600806","PHONE","MEDICAL ASSIST/AMBULANCE CALL","5429 WESTFIELD DR","","NRSP","PressLog (4).pdf"
2022-06-03,"07:29PM","220600804","PHONE","ANIMAL CALL","320-104 STANTON AVE","","INFO","PressLog (4).pdf"
2022-06-03,"07:25PM","220600802","PHONE","THEFT / FRAUD / FORGERY","2901 GRAND AVE","22001943","RPT","PressLog (4).pdf"
2022-06-03,"07:13PM","220600789","PHONE","SUSPICIOUS PERSON/VEH/ACTIVITY","2801-1015 GRAND AVE","","INFO","PressLog (4).pdf"
2022-06-03,"07:09PM","220600786","PHONE","SUSPICIOUS PERSON/VEH/ACTIVITY","1111 DUFF AVE","","NOR","PressLog (4).pdf"
2022-06-05,"08:19PM","220601277","PHONE","GENERAL ALARM BANK / RESIDENTI","421 S DUFF AVE","","BIL","PressLog (4).pdf"
2022-06-05,"08:03PM","220601275","PHONE","DISORDERLY CONDUCT","4216-8 LINCOLN SWING","","NOR","PressLog (4).pdf"
2022-06-05,"08:03PM","","PHONE","DISORDERLY CONDUCT","4216-8 LINCOLN SWING","","NOR","PressLog (4).pdf"
2022-06-05,"07:35PM","220601272","PHONE","SUSPICIOUS PERSON/VEH/ACTIVITY","534 S DUFF AVE","","UTL","PressLog (4).pdf"
2022-06-05,"07:35PM","","PHONE","SUSPICIOUS PERSON/VEH/ACTIVITY","534 S DUFF AVE","","UTL","PressLog (4).pdf"
2022-06-05,"07:25PM","220601271","PHONE","DOMESTIC DISPUTE","1248 WISCONSIN AVE","","NOR","PressLog (4).pdf"
2022-06-05,"07:11PM","220601268","PHONE","DISTURBANCE & NOISE PARTY","4912-233 MORTENSEN RD","","NOR","PressLog (4).pdf"
2022-06-05,"07:11PM","","PHONE","DISTURBANCE & NOISE PARTY","4912-233 MORTENSEN RD","","NOR","PressLog (4).pdf"
2022-06-05,"07:02PM","220601265","PHONE","MEDICAL ASSIST/AMBULANCE CALL","4719-209 MORTENSEN RD","","NRSP","PressLog (4).pdf"
2022-06-05,"06:41PM","220601262","PHONE","EQUIPMENT/SIGN MALFUNCTION","ASH AVE/GABLE LN","","MAIN","PressLog (4).pdf"
2022-06-05,"06:41PM","","PHONE","EQUIPMENT/SIGN MALFUNCTION","ASH AVE/GABLE LN","","MAIN","PressLog (4).pdf"
2022-06-05,"06:00PM","220601256","PHONE","MOTORIST ASSISTANCE","CHESTNUT ST/S DUFF AVE","","NOR","PressLog (4).pdf"
2022-06-05,"05:29PM","220601251","PHONE","VANDALISM / CRIMINAL MISCHIEF","1515 FLORIDA AVE","22001966","RPT","PressLog (4).pdf"
2022-06-05,"05:00PM","220601248","PHONE","MEDICAL ASSIST/AMBULANCE CALL","233-3 SHELDON AVE","","NRSP","PressLog (4).pdf"
2022-06-05,"04:45PM","220601243","PHONE","PARKING ENFORCEMENT/COMPLAINT","706 24TH ST","","INFO","PressLog (4).pdf"
2022-06-05,"04:15PM","220601231","PHONE","BURGLARY / ATTEMPTED BURGLARY","4901 SCHUBERT ST","22001965","RPT","PressLog (4).pdf"
2022-06-05,"04:13PM","220601230","PHONE","TRESPASS","231 E 9TH ST","","NOR","PressLog (4).pdf"
2022-06-05,"04:13PM","","PHONE","TRESPASS","231 E 9TH ST","","NOR","PressLog (4).pdf"
2022-06-05,"03:48PM","220601225","SELF","MOTORIST ASSISTANCE","OAKWOOD RD/BOBCAT DR","","ASC","PressLog (4).pdf"
2022-06-05,"03:37PM","220601223","PHONE","SUSPICIOUS PERSON/VEH/ACTIVITY","2101-T11 OAKWOOD RD","","ASC","PressLog (4).pdf"
2022-06-05,"03:12PM","220601221","PHONE","GENERAL ALARM BANK / RESIDENTI","129 S DUFF AVE","","NBA","PressLog (4).pdf"
2022-06-05,"03:12PM","","PHONE","GENERAL ALARM BANK / RESIDENTI","129 S DUFF AVE","","NBA","PressLog (4).pdf"
2022-06-05,"02:09PM","220601215","PHONE","JUVENILE TROUBLE","703 BURNETT AVE","","ASC","PressLog (4).pdf"
2022-06-05,"12:18PM","220601201","PHONE","JUVENILE TROUBLE","218 S WALNUT AVE","22001964","RPT","PressLog (4).pdf"
2022-06-05,"11:56AM","220601194","PHONE","MEDICAL ASSIST/AMBULANCE CALL","519 S DUFF AVE","","GIE","PressLog (4).pdf"
2022-06-05,"11:28AM","220601191","PHONE","MEDICAL ASSIST/AMBULANCE CALL","3440-508 GRAND AVE","","NRSP","PressLog (4).pdf"
2022-06-04,"11:50PM","220601101","PHONE","SUSPICIOUS PERSON/VEH/ACTIVITY","428 26TH ST","","ASC","PressLog (4).pdf"
2022-06-04,"11:25PM","220601097","E911","DOMESTIC DISPUTE","1006-68 S DAYTON PL","22001957","ARR","PressLog (4).pdf"
2022-06-04,"10:23PM","220601087","PHONE","MOTORIST ASSISTANCE","SOUTH DAKOTA AVE/US HIGHWAY 30","","NOR","PressLog (4).pdf"
2022-06-04,"10:13PM","220601084","SELF","TRAFFIC STOP / ENFORCEMENT","LINCOLN WAY/BEACH AVE","","WAR","PressLog (4).pdf"
2022-06-04,"09:44PM","220601080","PHONE","MISSING PERSON / RUNAWAY","1011 FLORIDA AVE","","NOR","PressLog (4).pdf"
2022-06-04,"09:33PM","220601079","SELF","TRAFFIC STOP / ENFORCEMENT","LINCOLN WAY/BEACH AVE","","WAR","PressLog (4).pdf"
2022-06-04,"09:02PM","220601074","SELF","TRAFFIC STOP / ENFORCEMENT","300-BLK LINCOLN WAY","","WAR","PressLog (4).pdf"
2022-06-04,"08:40PM","220601071","PHONE","DISORDERLY CONDUCT","129 HAYWARD AVE","","NOR","PressLog (4).pdf"
2022-06-04,"08:32PM","220601069","SELF","TRAFFIC STOP / ENFORCEMENT","ASH AVE/GABLE LN","","CIT","PressLog (4).pdf"
2022-06-04,"08:05PM","220601066","SELF","TRAFFIC STOP / ENFORCEMENT","GRAND AVE/28TH ST","","CIT","PressLog (4).pdf"
2022-06-04,"08:03PM","220601065","PHONE","SUSPICIOUS PERSON/VEH/ACTIVITY","3612 STANGE RD","","UTL","PressLog (4).pdf"
2022-06-04,"07:57PM","220601062","PHONE","MEDICAL ASSIST/AMBULANCE CALL","1924 24TH ST","","NRSP","PressLog (4).pdf"
2022-06-04,"07:54PM","220601059","PHONE","MEDICAL ASSIST/AMBULANCE CALL","507 BELLFLOWER DR","","NRSP","PressLog (4).pdf"
2022-06-04,"07:45PM","220601056","PHONE","ANIMAL CALL","2517-311 JENSEN AVE","","ASC","PressLog (4).pdf"
2022-06-04,"07:33PM","220601045","PHONE","MEDICAL ASSIST/AMBULANCE CALL","1012 GRAND AVE","","NRSP","PressLog (4).pdf"
2022-06-04,"07:33PM","220601044","PHONE","VEHICLE FIRE","132 WELCH AVE","","ACC","PressLog (4).pdf"
2022-06-04,"07:22PM","220601035","PHONE","TRESPASS","1404 CRESCENT ST","","ASC","PressLog (4).pdf"
2022-06-04,"07:22PM","","PHONE","TRESPASS","1404 CRESCENT ST","","ASC","PressLog (4).pdf"
2022-06-04,"07:01PM","220601033","PHONE","SUSPICIOUS PERSON/VEH/ACTIVITY","119-3 HYLAND AVE","","ASC","PressLog (4).pdf"
2022-06-04,"06:49PM","220601030","PHONE","JUVENILE TROUBLE","4715 HUTCHISON ST","","ASC","PressLog (4).pdf"
2022-06-04,"06:45PM","220601028","PHONE","MEDICAL ASSIST/AMBULANCE CALL","3300-184 GEORGE W CARVER AVE","","NRSP","PressLog (4).pdf"
2022-06-04,"05:56PM","220601017","PHONE","MEDICAL ASSIST/AMBULANCE CALL","207 S DUFF AVE","","NRSP","PressLog (4).pdf"
2022-06-04,"05:53PM","220601012","PHONE","MEDICAL ASSIST/AMBULANCE CALL","3441 SOUTHDALE DR","","NRSP","PressLog (4).pdf"
2022-06-04,"05:44PM","220601008","PHONE","RECKLESS DRIVER","INTERSTATE 35/US HIGHWAY 30","","INFO","PressLog (4).pdf"
2022-06-04,"05:37PM","220600999","PHONE","DISORDERLY CONDUCT","1130 SCHOLL RD","","ASC","PressLog (4).pdf"
2022-06-04,"04:47PM","220600993","PHONE","LAW DEPARTMENT ASSIST","16124 PLEASANT VALLEY RD","","ASC","PressLog (4).pdf"
2022-06-03,"07:09PM","220600786","PHONE","SUSPICIOUS PERSON/VEH/ACTIVITY","1111 DUFF AVE","","NOR","PressLog (4).pdf"
2022-06-03,"06:45PM","220600780","PHONE","CIVIL MATTER","217 E 6TH ST","","INFO","PressLog (4).pdf"
2022-06-03,"06:45PM","","PHONE","CIVIL MATTER","217 E 6TH ST","","INFO","PressLog (4).pdf"
2022-06-03,"06:45PM","","PHONE","CIVIL MATTER","217 E 6TH ST","","INFO","PressLog (4).pdf"
2022-06-03,"06:43PM","220600779","PHONE","BURGLARY / ATTEMPTED BURGLARY","1404 CRESCENT ST","","NOR","PressLog (4).pdf"
2022-06-03,"06:32PM","220600777","PHONE","MISSING PERSON / RUNAWAY","1605 6TH ST","","ASC","PressLog (4).pdf"
2022-06-03,"06:29PM","220600775","PHONE","MISSING PERSON / RUNAWAY","2618-201 BOBCAT DR","22001945","RPT","PressLog (4).pdf"
2022-06-03,"06:03PM","220600767","PHONE","PRIVATE TOW","534 S DUFF AVE","","PTOW","PressLog (4).pdf"
2022-06-03,"06:01PM","220600766","PHONE","THEFT / FRAUD / FORGERY","1011 BROOKRIDGE AVE","22001942","RPT","PressLog (4).pdf"
2022-06-03,"05:25PM","220600758","PHONE","OUTREACH","125 E 5TH ST","","NOR","PressLog (4).pdf"
2022-06-03,"05:11PM","220600757","PHONE","DISORDERLY CONDUCT","305 AIRPORT RD","","ASC","PressLog (4).pdf"
2022-06-03,"05:03PM","220600754","SELF","TRAFFIC STOP / ENFORCEMENT","LINCOLN WAY/BEACH AVE","","CIT","PressLog (4).pdf"
2022-06-03,"04:52PM","220600750","PHONE","PARKING ENFORCEMENT/COMPLAINT","100-BLK CENTER AVE","","INFO","PressLog (4).pdf"
2022-06-03,"04:42PM","220600747","PHONE","THEFT / FRAUD / FORGERY","305 AIRPORT RD","22001941","RPT","PressLog (4).pdf"
2022-06-03,"04:33PM","220600746","SELF","TRAFFIC STOP / ENFORCEMENT","S GRAND AVE/S 4TH ST","","CIT","PressLog (4).pdf"
2022-06-03,"03:46PM","220600731","PHONE","THEFT / FRAUD / FORGERY","1417-105 MAYFIELD DR","22001940","RPT","PressLog (4).pdf"
2022-06-03,"03:40PM","220600727","PHONE","JUVENILE TROUBLE","MAIN ST/DOUGLAS AVE","","NOR","PressLog (4).pdf"
2022-06-03,"03:40PM","","PHONE","JUVENILE TROUBLE","MAIN ST/DOUGLAS AVE","","NOR","PressLog (4).pdf"
2022-06-03,"03:40PM","","PHONE","JUVENILE TROUBLE","MAIN ST/DOUGLAS AVE","","NOR","PressLog (4).pdf"
2022-06-03,"02:43PM","220600711","PHONE","HIT & RUN PROPERTY DAMAGE","4730 MORTENSEN RD","22001939","RPT","PressLog (4).pdf"
2022-06-03,"02:22PM","220600707","PHONE","DISORDERLY CONDUCT","2925-101 GRAND AVE","","UTL","PressLog (4).pdf"
2022-06-03,"01:49PM","220600701","PHONE","TRESPASS","111 DUFF AVE","","ASC","PressLog (4).pdf"
2022-06-03,"01:13PM","220600696","PHONE","DISTURBANCE & NOISE PARTY","1423 SUMMIT AVE","","NOR","PressLog (4).pdf"
2022-06-03,"01:11PM","220600694","E911","911 HANG UP / INCOMPLETE CALL","1325 DICKINSON AVE","","NOR","PressLog (4).pdf"
2022-06-03,"12:33PM","220600687","PHONE","MOTOR VEH CRASH/PROP DAMAGE","2430 ASPEN RD","","NAT","PressLog (4).pdf"
2022-06-03,"12:29PM","220600686","PHONE","SUSPICIOUS PERSON/VEH/ACTIVITY","200-BLK S 5TH ST","","ASC","PressLog (4).pdf"
2023-02-13,"05:52AM","230204062","SELF","TRAFFIC STOP / ENFORCEMENT","DAYTON AVE/E LINCOLN WAY","","CIT","PressLog (5).pdf"
2023-02-13,"03:12AM","230204050","SELF","TRESPASS","1605 6TH ST","","NOR","PressLog (5).pdf"
2023-02-13,"01:22AM","230204033","W911","MEDICAL ASSIST/AMBULANCE CALL","2143 FRILEY RD","","NRSP","PressLog (5).pdf"
2023-02-13,"12:37AM","230204025","PHONE","EQUIPMENT/SIGN MALFUNCTION","515 CLARK AVE","","INFO","PressLog (5).pdf"
2023-02-13,"12:21AM","230204018","PHONE","PRIVATE TOW","225 HYLAND AVE","","PTOW","PressLog (5).pdf"
2023-02-13,"12:13AM","230204016","PHONE","SUSPICIOUS PERSON/VEH/ACTIVITY","2021 POLK DR","","UTL","PressLog (5).pdf"
2023-02-12,"11:47PM","230204012","W911","VANDALISM / CRIMINAL MISCHIEF","2338 LINCOLN WAY","","ASC","PressLog (5).pdf"
2023-02-12,"10:53PM","230203993","SELF","TRAFFIC STOP / ENFORCEMENT","LINCOLN WAY/UNIVERSITY BLVD","","WAR","PressLog (5).pdf"
2023-02-12,"10:51PM","230203991","PHONE","ANIMAL CALL","5200-BLK LINCOLN WAY","","ASC","PressLog (5).pdf"
2023-02-12,"10:23PM","230203987","PHONE","MOTOR VEH CRASH/PROP DAMAGE","4800-BLK LINCOLN WAY","","INFO","PressLog (5).pdf"
2023-02-12,"10:21PM","230203986","PHONE","HARASSMENT","2609-6 FERNDALE AVE","23000575","RPT","PressLog (5).pdf"
2023-02-12,"09:51PM","230203980","SELF","TRAFFIC STOP / ENFORCEMENT","WELCH AVE/MORTENSEN PKWY","","WAR","PressLog (5).pdf"
2023-02-12,"09:50PM","230203979","PHONE","DISORDERLY CONDUCT","709 CLARK AVE","23000573","RPT","PressLog (5).pdf"
2023-02-12,"09:49PM","230203978","SELF","TRAFFIC STOP / ENFORCEMENT","640 LINCOLN WAY","","CIT","PressLog (5).pdf"
2023-02-12,"09:48PM","230203977","PHONE","MOTOR VEH CRASH/PROP DAMAGE","3000-BLK LINCOLN WAY","23000574","RPT","PressLog (5).pdf"
2023-02-12,"09:38PM","230203975","SELF","TRAFFIC STOP / ENFORCEMENT","MARSHALL AVE/LINCOLN WAY","","NOR","PressLog (5).pdf"
2023-02-12,"09:21PM","230203972","SELF","TRAFFIC STOP / ENFORCEMENT","LINCOLN WAY/BEACH AVE","","WAR","PressLog (5).pdf"
2023-02-12,"09:17PM","230203969","SELF","TRAFFIC STOP / ENFORCEMENT","LINCOLN WAY/CLARK AVE","","WAR","PressLog (5).pdf"
2023-02-12,"08:46PM","230203967","SELF","TRAFFIC STOP / ENFORCEMENT","UNIVERSITY BLVD/US HIGHWAY 30 RAMP","","CIT","PressLog (5).pdf"
2023-02-12,"08:38PM","230203965","SELF","TRAFFIC STOP / ENFORCEMENT","LINCOLN WAY/MARSHALL AVE","","WAR","PressLog (5).pdf"
2023-02-12,"08:33PM","230203963","SELF","TRAFFIC STOP / ENFORCEMENT","4700-BLK LINCOLN WAY","","WAR","PressLog (5).pdf"
2023-02-12,"08:29PM","230203961","SELF","TRAFFIC STOP / ENFORCEMENT","LINCOLN WAY/GRAND AVE","","CIT","PressLog (5).pdf"
2023-02-12,"08:23PM","230203958","SELF","TRAFFIC STOP / ENFORCEMENT","NORTH DAKOTA AVE/ONTARIO ST","","WAR","PressLog (5).pdf"
2023-02-12,"08:20PM","230203956","PHONE","GENERAL ASSAULT","528-7 WELCH AVE","23000572","RPT","PressLog (5).pdf"
2023-02-12,"08:00PM","230203953","SELF","TRAFFIC STOP / ENFORCEMENT","LINCOLN WAY/CLARK AVE","","CIT","PressLog (5).pdf"
2023-02-12,"07:47PM","230203949","SELF","TRAFFIC STOP / ENFORCEMENT","LINCOLN WAY/BEACH AVE","","WAR","PressLog (5).pdf"
2023-02-12,"07:38PM","230203948","SELF","TRAFFIC STOP / ENFORCEMENT","LINCOLN WAY/SHERMAN AVE","","CIT","PressLog (5).pdf"
2023-02-12,"07:19PM","230203943","W911","DISORDERLY CONDUCT","115-104 CRYSTAL ST","23000571","RPT","PressLog (5).pdf"
2023-02-12,"07:10PM","230203939","SELF","TRAFFIC STOP / ENFORCEMENT","LINCOLN WAY/UNIVERSITY BLVD","","WAR","PressLog (5).pdf"
2023-02-12,"07:02PM","230203937","PHONE","CIVIL MATTER","709 CLARK AVE","","ASC","PressLog (5).pdf"
2023-02-12,"06:58PM","230203936","PHONE","LAW DEPARTMENT ASSIST","1409 RIDGEWOOD AVE","","ASC","PressLog (5).pdf"
2023-02-12,"06:49PM","230203934","PHONE","MEDICAL ASSIST/AMBULANCE CALL","2135-101 COTTONWOOD RD","","NRSP","PressLog (5).pdf"
2023-02-12,"06:44PM","230203931","PHONE","DISORDERLY CONDUCT","4327 CARTIER AVE","","ASC","PressLog (5).pdf"
2023-02-12,"05:41PM","230203918","PHONE","MEDICAL ASSIST/AMBULANCE CALL","4809 UTAH DR","","NRSP","PressLog (5).pdf"
2023-02-12,"05:12PM","230203914","PHONE","LAW DEPARTMENT ASSIST","416-311 BILLY SUNDAY RD","","NOR","PressLog (5).pdf"
2023-02-12,"04:12PM","230203908","PHONE","911 HANG UP / INCOMPLETE CALL","1220 S DUFF AVE","","ASC","PressLog (5).pdf"
2023-02-12,"04:09PM","230203906","PHONE","MOTORIST ASSISTANCE","LINCOLN WAY/SOUTH DAKOTA AVE","","ASC","PressLog (5).pdf"
2023-02-12,"03:27PM","230203898","PHONE","VANDALISM / CRIMINAL MISCHIEF","200-BLK FOUNTAIN VIEW DR","23000570","RPT","PressLog (5).pdf"
2023-02-12,"03:09PM","230203895","PHONE","HIT & RUN PROPERTY DAMAGE","640 LINCOLN WAY","23000569","RPT","PressLog (5).pdf"
2023-02-12,"02:39PM","230203889","W911","SCAM","2920 WOODLAND ST","23000568","RPT","PressLog (5).pdf"
2023-02-12,"02:32PM","230203888","PHONE","PRIVATE TOW","1407 S GRAND AVE","","PTOW","PressLog (5).pdf"
2023-02-12,"02:29PM","230203886","PHONE","PRIVATE TOW","1717 S GRAND AVE","","PTOW","PressLog (5).pdf"
2023-02-12,"02:17PM","230203884","PHONE","PRIVATE TOW","601 S 17TH ST","","PTOW","PressLog (5).pdf"
2023-02-12,"02:04PM","230203883","PHONE","MOTOR VEH CRASH/PROP DAMAGE","BUCHANAN DR/HOOVER AVE","23000567","RPT","PressLog (5).pdf"
2023-02-12,"01:54PM","230203880","WALK","HARASSMENT","703 BURNETT AVE","23000566","RPT","PressLog (5).pdf"
2023-02-12,"12:35PM","230203866","W911","MEDICAL ASSIST/AMBULANCE CALL","515 DOUGLAS AVE","","ASC","PressLog (5).pdf"
2023-02-12,"12:22PM","230203862","PHONE","TRAFFIC HAZARD","DUFF AVE/LINCOLN WAY","","NOR","PressLog (5).pdf"
2023-02-12,"10:30AM","230203846","PHONE","PARKING ENFORCEMENT/COMPLAINT","4625 STEINBECK ST","","NOR","PressLog (5).pdf"
2023-02-12,"10:28AM","230203845","PHONE","ANIMAL CALL","5205 GRAND AVE","","INFO","PressLog (5).pdf"
2023-02-12,"10:11AM","230203840","PHONE","GENERAL ALARM BANK / RESIDENTI","159 SHELDON AVE","","BIL","PressLog (5).pdf"
2023-02-12,"07:18AM","230203801","E911","MEDICAL ASSIST/AMBULANCE CALL","3440 GRAND AVE","","DUP","PressLog (5).pdf"
2023-02-12,"07:10AM","230203797","PHONE","TRESPASS","INDIANA AVE/KANSAS DR","","NOR","PressLog (5).pdf"
2023-02-12,"07:06AM","230203796","PHONE","SUSPICIOUS PERSON/VEH/ACTIVITY","E 2ND ST/EAST AVE","23000564","RPT","PressLog (5).pdf"
2023-02-12,"03:48AM","230203788","SELF","FIGHT IN PROGRESS","100-BLK S DUFF AVE","23000564","RPT","PressLog (5).pdf"
2023-02-12,"03:48AM","","SELF","FIGHT IN PROGRESS","100-BLK S DUFF AVE","23000564","RPT","PressLog (5).pdf"
2023-02-12,"03:39AM","230203786","PHONE","DISTURBANCE & NOISE PARTY","3500-6 GRAND AVE","","NOR","PressLog (5).pdf"
2023-02-12,"03:12AM","230203782","SELF","TRAFFIC STOP / ENFORCEMENT","LINCOLN WAY/STATE AVE","","ASC","PressLog (5).pdf"
2023-02-12,"02:52AM","230203777","PHONE","PRIVATE TOW","1717 S GRAND AVE","","PTOW","PressLog (5).pdf"
2023-02-12,"02:49AM","230203776","PHONE","PRIVATE TOW","601 S 17TH ST","","PTOW","PressLog (5).pdf"
2023-02-12,"02:26AM","230203769","PHONE","DISORDERLY CONDUCT","4510-102 MORTENSEN RD","","UTL","PressLog (5).pdf"
2023-02-12,"02:24AM","230203767","SELF","SUSPICIOUS PERSON/VEH/ACTIVITY","2522 CHAMBERLAIN ST","","NOR","PressLog (5).pdf"
2023-02-12,"02:24AM","","SELF","SUSPICIOUS PERSON/VEH/ACTIVITY","2522 CHAMBERLAIN ST","","NOR","PressLog (5).pdf"
2023-02-12,"02:07AM","230203759","PHONE","OPERATING WHILE INTOXICATED","1423 S GRAND AVE","","UTL","PressLog (5).pdf"
2023-02-12,"02:07AM","","PHONE","OPERATING WHILE INTOXICATED","1423 S GRAND AVE","","UTL","PressLog (5).pdf"
2023-02-12,"01:48AM","230203755","W911","SUSPICIOUS PERSON/VEH/ACTIVITY","3216 STOCKBURY ST","","NOR","PressLog (5).pdf"
2023-02-12,"01:32AM","230203747","PHONE","POSSESSION UNDERAGE","1100 BUCKEYE AVE","","NOR","PressLog (5).pdf"
2023-02-12,"01:32AM","230203746","SELF","TRAFFIC STOP / ENFORCEMENT","S DUFF AVE/AIRPORT RD","","WAR","PressLog (5).pdf"
2023-02-12,"01:25AM","230203743","SELF","DISORDERLY CONDUCT","2500-BLK HUNT ST","23000562","ARR","PressLog (5).pdf"
2023-02-12,"01:09AM","230203738","SELF","TRAFFIC STOP / ENFORCEMENT","2500-BLK HUNT ST","23000563","RPT","PressLog (5).pdf"
2023-02-12,"12:57AM","230203732","SELF","PUBLIC INTOXICATION","100-BLK WELCH AVE","","NAT","PressLog (5).pdf"
2023-02-12,"12:57AM","","SELF","PUBLIC INTOXICATION","100-BLK WELCH AVE","","NAT","PressLog (5).pdf"
2023-02-12,"12:36AM","230203721","PHONE","FIGHT IN PROGRESS","119 STANTON AVE","","UTL","PressLog (5).pdf"
2023-02-12,"12:33AM","230203720","PHONE","DISTURBANCE & NOISE PARTY","1310 20TH ST","","NOR","PressLog (5).pdf"
2023-02-12,"12:23AM","230203714","SELF","DISORDERLY CONDUCT","2401 CHAMBERLAIN ST","23000560","RPT","PressLog (5).pdf"
2023-02-12,"12:22AM","230203713","PHONE","DISTURBANCE & NOISE PARTY","119-712 STANTON AVE","","CBC","PressLog (5).pdf"
2023-02-12,"12:02AM","230203708","PHONE","DISTURBANCE & NOISE PARTY","2337 KNAPP ST","","UTL","PressLog (5).pdf"
2023-02-11,"11:59PM","230203706","PHONE","DISORDERLY CONDUCT","1400 S DAYTON PL","","UTL","PressLog (5).pdf"
2023-02-11,"11:59PM","","PHONE","DISORDERLY CONDUCT","1400 S DAYTON PL","","UTL","PressLog (5).pdf"
2023-02-11,"11:57PM","230203705","SELF","POSSESSION UNDERAGE","2401 CHAMBERLAIN ST","23000559","RPT","PressLog (5).pdf"
2023-02-11,"11:40PM","230203702","PHONE","PRIVATE TOW","1407 S GRAND AVE","","PTOW","PressLog (5).pdf"
2023-02-11,"11:34PM","230203701","PHONE","PRIVATE TOW","601 S 17TH ST","","PTOW","PressLog (5).pdf"
2023-02-11,"11:25PM","230203698","SELF","OPEN DOOR","515 CLARK AVE","","ASC","PressLog (5).pdf"
2023-02-11,"11:14PM","230203693","PHONE","RECKLESS DRIVER","AIRPORT RD/S DUFF AVE","","UTL","PressLog (5).pdf"
2023-02-11,"11:14PM","","PHONE","RECKLESS DRIVER","AIRPORT RD/S DUFF AVE","","UTL","PressLog (5).pdf"
2023-02-11,"10:47PM","230203689","PHONE","PARKING ENFORCEMENT/COMPLAINT","2404 KNAPP ST","","CIT","PressLog (5).pdf"
2023-02-11,"10:44PM","230203688","PHONE","HARASSMENT","325 S DUFF AVE","","ASC","PressLog (5).pdf"
2023-02-11,"10:39PM","230203687","E911","DISTURBANCE & NOISE PARTY","2517-321 JENSEN AVE","","ASC","PressLog (5).pdf"
2023-02-11,"10:30PM","230203685","SELF","TRAFFIC STOP / ENFORCEMENT","LINCOLN WAY/LYNN AVE","","WAR","PressLog (5).pdf"
2023-02-11,"10:20PM","230203680","PHONE","911 HANG UP / INCOMPLETE CALL","4606-8 ONTARIO ST","","INFO","PressLog (5).pdf"
2023-02-11,"09:38PM","230203672","PHONE","TRESPASS","1910 ISAAC NEWTON DR","","NOR","PressLog (5).pdf"
2023-02-11,"09:12PM","230203666","W911","DISORDERLY CONDUCT","4606-8 ONTARIO ST","","NOR","PressLog (5).pdf"
2023-02-11,"08:46PM","230203660","W911","MEDICAL ASSIST/AMBULANCE CALL","1208 N 3RD ST","","NRSP","PressLog (5).pdf"
2023-02-11,"08:24PM","230203655","SELF","TRESPASS","111 5TH ST","23000557","RPT","PressLog (5).pdf"
2023-02-11,"08:16PM","230203653","PHONE","MEDICAL ASSIST/AMBULANCE CALL","703 BURNETT AVE","","INFO","PressLog (5).pdf"
2023-02-11,"07:58PM","230203645","PHONE","VANDALISM / CRIMINAL MISCHIEF","703 BURNETT AVE","23000558","RPT","PressLog (5).pdf"
2023-02-11,"07:41PM","230203639","PHONE","HIT & RUN PROPERTY DAMAGE","US HIGHWAY 30/UNIVERSITY BLVD","","ASC","PressLog (5).pdf"
2023-02-11,"07:40PM","230203638","PHONE","ANIMAL CALL","2116 MCCARTHY RD","","INFO","PressLog (5).pdf"
2023-02-11,"06:37PM","230203625","PHONE","MEDICAL ASSIST/AMBULANCE CALL","3115-236 ROY KEY AVE","","NRSP","PressLog (5).pdf"
2023-02-11,"06:32PM","230203621","PHONE","MEDICAL ASSIST/AMBULANCE CALL","3115-101 ROY KEY AVE","","DUP","PressLog (5).pdf"
2023-02-11,"06:00PM","230203609","PHONE","CIVIL MATTER","515 CLARK AVE","","ASC","PressLog (5).pdf"
2023-02-11,"05:25PM","230203602","PHONE","SCAM","1121-12 DELAWARE AVE","23000556","RPT","PressLog (5).pdf"
2023-02-11,"05:05PM","230203593","W911","MEDICAL ASSIST/AMBULANCE CALL","1315-104 COCONINO RD","","NRSP","PressLog (5).pdf"
2023-02-11,"04:59PM","230203590","PHONE","TRESPASS","404 GARDEN RD","23000555","RPT","PressLog (5).pdf"
2023-02-11,"04:47PM","230203584","PHONE","JUVENILE TROUBLE","2901 GRAND AVE","","UTL","PressLog (5).pdf"
2023-02-11,"04:45PM","230203583","SELF","LAW DEPARTMENT ASSIST","3300 KINGMAN RD","","UTL","PressLog (5).pdf"
2023-02-11,"04:38PM","230203577","W911","MEDICAL ASSIST/AMBULANCE CALL","2200-406 HAMILTON DR","","NRSP","PressLog (5).pdf"
2023-02-11,"04:14PM","230203570","PHONE","MOTOR VEH CRASH/PROP DAMAGE","30TH ST/GRAND AVE","","INFO","PressLog (5).pdf"
2023-02-11,"03:44PM","230203564","PHONE","RECKLESS DRIVER","SOUTH DAKOTA AVE/LINCOLN WAY","","UTL","PressLog (5).pdf"
2023-02-11,"03:42PM","230203563","PHONE","LAW DEPARTMENT ASSIST","416-311 BILLY SUNDAY RD","","NAT","PressLog (5).pdf"
2023-02-11,"03:39PM","230203560","W911","MOTOR VEH CRASH/PROP DAMAGE","SE 16TH ST/S DAYTON AVE","23000554","RPT","PressLog (5).pdf"
